ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
708,Keira,Anderson,,M,F,Joshua Anderson,CARTER,19,MARCH,1895,"1 Park Terrace, Croc, North Ayrshire",59,Bradley,Anderson,,D,Harriet,Cruickshanks,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,708,216,708,558,531,657,708,165,531,558,216,657,NA
704,Enya,Mullen,DRESS MAKER,W,F,Nicholas Black,TAILOR,29,JULY,1896,"1 Fife Park, Northbank Farm Steadings, Fife",59,Cameron,Mullen,,D,Amy-jo,Cruickshanks,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,704,211,704,518,431,693,704,154,431,518,211,693,NA
706,Amy,Grant,LINEN BLEACHER,W,F,Mohammad Mullen,WEAVER,26,MAY,1896,"2 Swanson Drive, Harden, Wick",59,Ryan,Grant,,D,Amy,Cruickshanks,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,706,213,706,552,569,661,706,171,569,552,213,661,NA
710,Jade,Perrie,,S,F,,,30,AUGUST,1893,"2 Milfield Gardens, Scaurs, Jedburgh",56,Dale,Perrie,,D,Zoe,Mullen,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,710,,710,520,507,,710,173,507,520,,,NA
716,Nicole,Jones,,S,F,,,30,OCTOBER,1894,"7 Gearra Mor, Na h-Eileanan Siar",57,Matthew,Jones,,D,Sabrina,Henry,,D,I51.90,R16.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,716,,716,544,509,,716,167,509,544,,,NA
712,Lauren,Cruickshanks,,M,F,Sean Mcbain,AG LAB,15,MAY,1894,"1 West Park, Pulteneytown, Wick",56,John,Cruickshanks,,D,Cari,Powell,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,712,218,712,538,571,695,712,174,571,538,218,695,NA
714,Caitlin,Mullen,MINER'S WIFE,M,F,Jack Black,POLICE OFFICER,10,JULY,1898,"1 Stoopshill Crescent, Dalry, North Ayrshire",60,Thomas,Mullen,,D,Joanna,Cruickshanks,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,714,217,714,540,499,715,714,176,499,540,217,715,NA
718,Erin,Cruickshanks,LEATHER MERCHANTS WIFE,W,F,Harrison Anderson,LAB IN COAL BOATS,17,JANUARY,1907,"3 Gearra Mor, Na h-Eileanan Siar",69,Luke,Cruickshanks,,D,Alexandra,Perrie,,D,J42.00,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,718,225,718,604,603,697,718,177,603,604,225,697,NA
720,Stephanie,Anderson,DOMESTIC SERV,S,F,,,23,FEBRUARY,1864,"1 Beaconsfield Terrace Lane, West End, Hawick",26,Reuben,Anderson,,D,Sian,Powell,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,720,,720,500,511,,720,178,511,500,,,NA
722,Rhianne,Cruickshanks,,S,F,,,27,MAY,1892,"578 Rathad an Duin, Na h-Eileanan Siar",53,Patrick,Cruickshanks,,D,Emilie,Mullen,,D,J81.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,722,,722,526,541,,722,164,541,526,,,NA
724,Naomi,Black,LODGING HOUSE KEEPER,W,F,Edward Cruickshanks,PAINTER,30,OCTOBER,1909,"3 Pilot Place, Broadhaven, Caithness",71,Levi,Black,,D,Amy,Grant,,D,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,724,237,724,542,529,711,724,169,529,542,237,711,NA
742,Eleanor,Grant,BOX PAPERER,S,F,,,8,OCTOBER,1870,"571 Rathad an Duin, Na h-Eileanan Siar",29,Ryan,Grant,,D,Amy,Cruickshanks,,,K82.90,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,742,,742,552,569,,742,171,569,552,,,NA
744,Lillian,Cruickshanks,SEAMSTRESS,S,F,,,21,SEPTEMBER,1870,"9 Gearra Mor, Na h-Eileanan Siar",29,Luke,Cruickshanks,,,Emma,Mcbain,,,N93.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,744,,744,576,585,,744,179,585,576,,,NA
738,Victoria,Cruickshanks,SERVANT GEN,M,F,Liam Anderson,ROPE MAKER (JOURNYMAN),27,MAY,1870,"572 Rathad an Duin, Na h-Eileanan Siar",28,Joshua,Cruickshanks,,,Clare,Jones,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,738,231,738,504,487,743,738,163,487,504,231,743,NA
746,Kelsey,Cruickshanks,DOMESTIC SERVANT,M,F,Luke Anderson,HAMMERMAN,28,JUNE,1896,"1 Hamilton Terrace, Croc, North Ayrshire",55,Luke,Cruickshanks,,D,Alexandra,Perrie,,D,C34.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,746,232,746,604,603,699,746,177,603,604,232,699,NA
740,Sarah,Drake,,M,F,Harry Jones,CARTER,22,AUGUST,1896,"1 Baron's Court, Pulteneytown, Wick",55,Ashan,Drake,,D,Amy,Grant,,D,R60.91,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,740,226,740,542,479,741,740,181,479,542,226,741,NA
736,Sophie,Drake,BUTLER'S WIFE,R,F,Fergus Cruickshanks,RAILWAY STATION MASTER,20,APRIL,1896,"4 Swanson Drive, Harden, Wick",54,Luke,Drake,,D,Alexandra,Henry,,D,R09.10,A16.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,736,233,736,456,489,673,736,144,489,456,233,673,NA
748,Emily,Cruickshanks,STONE WARE MERCHANT WIFE,W,F,Jonathan Perrie,PLOUGHMAN,25,JUNE,1879,"1 Baron's Well, Pulteneytown, Wick",37,Patrick,Cruickshanks,,D,Emilie,Mullen,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,748,250,748,526,541,723,748,164,541,526,250,723,NA
752,Beth,Jones,,M,F,Dominic Cruickshanks,MILLWRIGHT,6,FEBRUARY,1894,"7 Swanson Drive, Harden, Wick",51,Matthew,Jones,,D,Sabrina,Henry,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,752,249,752,544,509,809,752,167,509,544,249,809,NA
754,Amy,Jones,,R,F,Liam Anderson,IRON WORKS LABOURER,26,APRIL,1894,"1 Hill Avenue, Pulteneytown, Wick",51,Callum,Jones,,,Hannah,Anderson,,D,K63.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,754,254,754,606,595,743,754,184,595,606,254,743,NA
750,Aimee,Cruickshanks,,R,F,Richard Mcbain,SHEPHERD,6,JANUARY,1895,"573 Rathad an Duin, Na h-Eileanan Siar",52,Jason,Cruickshanks,,D,Sophie,Perrie,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,750,234,750,534,553,737,750,175,553,534,234,737,NA
760,Lauren,Cruickshanks,BOARDER,M,F,Sam Mullen,CARTER,3,FEBRUARY,1883,"2 Banks Road, Caithness",39,Luke,Cruickshanks,,D,Emma,Mcbain,,,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,760,229,760,576,585,691,760,179,585,576,229,691,NA
758,Madison,Anderson,LINNEN WEAVER,R,F,Samuel Mullen,SKINNER JOURNEYMAN,25,MAY,1894,"1 Holmfoot, Scottish Borders",51,Bradley,Anderson,,D,Harriet,Cruickshanks,,D,C22.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,758,239,758,558,531,793,758,165,531,558,239,793,NA
762,Harriet,Cruickshanks,,M,F,Mark Mcbain,,22,FEBRUARY,1887,"5 Gearra Mor, Na h-Eileanan Siar",42,Patrick,Cruickshanks,,D,Emilie,Mullen,,,C50.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,762,235,762,526,541,787,762,164,541,526,235,787,NA
766,Emma,Jones,,R,F,James Cruickshanks,,15,JULY,1887,"1 Denley Gardens, Timmergreens, Angus",43,Callum,Jones,,,Hannah,Anderson,,D,E07.90,I51.90,R60.91,SYNTHETIC DATA PRODUCED USING VALIPOP,766,244,766,606,595,755,766,184,595,606,244,755,NA
764,Sarah,Mcbain,FUND HOLDER,R,F,Jack Mullen,SCHOLAR,19,DECEMBER,1894,"9 Gearra Mor, Na h-Eileanan Siar",50,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,J42.00,A16.93,,SYNTHETIC DATA PRODUCED USING VALIPOP,764,294,764,596,557,1003,764,182,557,596,294,1003,NA
776,Holly,Cruickshanks,HOUSEKEEPER,S,F,,,16,MAY,1895,"8 Gearra Mor, Na h-Eileanan Siar",48,Jason,Cruickshanks,,D,Sophie,Perrie,,D,R18.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,776,,776,534,553,,776,175,553,534,,,NA
778,Zoe,Cruickshanks,DOMESTIC SERVANT,S,F,,,19,JANUARY,1900,"1 Leith Walk, Pulteneytown, Wick",53,Marley,Cruickshanks,,D,Katie,Perrie,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,778,,778,550,589,,778,192,589,550,,,NA
774,Abigail,Anderson,WATCHMAN WIFE,W,F,Ramzi Mcbain,LANDED PROPRIETOR,9,DECEMBER,1900,"1 Pilot Row, Broadhaven, Caithness",54,Shane,Anderson,,D,Megan,Henry,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,774,255,774,482,459,781,774,153,459,482,255,781,NA
782,Daniella,Jones,,W,F,James Mcbain,PIT FIREMAN STOKER,9,FEBRUARY,1900,"1 Millfield Place, Kirkton, Angus",53,Callum,Jones,,D,Elin,Drake,,D,K74.60,,,SYNTHETIC DATA PRODUCED USING VALIPOP,782,267,782,620,595,753,782,193,595,620,267,753,NA
780,Sarah,Perrie,,W,F,Jacob Powell,LAB,3,DECEMBER,1918,"1 Young Crescent, Caithness",72,William,Perrie,,D,Hayley,Cruickshanks,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,780,241,780,582,567,765,780,185,567,582,241,765,NA
784,Hardeep,Mcbain,SCHOOLAR,M,F,,,27,NOVEMBER,1866,"1 Walton Park, Findas Bank, Fife",19,Edward,Mcbain,,,Charlotte,Powell,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,784,,784,572,597,,784,186,597,572,,,NA
786,Katie,Mcbain,SCHOLAR,M,F,Harrison Anderson,PLOUGHMAN,29,JANUARY,1866,"1 Banks Road, Caithness",18,Christopher,Mcbain,,,Chloe,Cruickshanks,,,K31.94,,,SYNTHETIC DATA PRODUCED USING VALIPOP,786,222,786,596,557,697,786,182,557,596,222,697,NA
788,Ayesha,Cruickshanks,BAKERS WIFE,S,F,,,5,OCTOBER,1883,"8 Gearra Mor, Na h-Eileanan Siar",35,Jason,Cruickshanks,,D,Sophie,Perrie,,D,E41.00,A09.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,788,,788,534,553,,788,175,553,534,,,NA
792,Clarissa,Mcbain,KNITTER,S,F,,,2,JANUARY,1896,"10 Gearra Mor, Na h-Eileanan Siar",47,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,J11.10,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,792,,792,596,557,,792,182,557,596,,,NA
790,Symone,Jones,PAPER MILL WORKER,W,F,Thomas Cruickshanks,UPHOLSTERER (JOURNEYMAN),3,APRIL,1896,"1 Aldersyde, Argyll and Bute",47,Luke,Jones,,D,Harriet,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,790,268,790,558,575,851,790,194,575,558,268,851,NA
794,Uzma,Jones,,R,F,Dominic Cruickshanks,SHEPHERD,16,JULY,1921,"1 Gearra Mor, Na h-Eileanan Siar",73,Callum,Jones,,D,Elin,Drake,,D,A00.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,794,306,794,620,595,809,794,193,595,620,306,809,NA
804,Christie,Cruickshanks,,S,F,,,25,DECEMBER,1896,"1 Gearra Mor, Na h-Eileanan Siar",46,Conor,Cruickshanks,,D,Georgia,Mullen,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,804,,804,588,573,,804,198,573,588,,,NA
810,Leah,Grant,,S,F,,,15,APRIL,1897,"1 Birch Avenue, Southfield, Scottish Borders",47,Josh,Grant,,D,Lydia,Cruickshanks,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,810,,810,652,609,,810,200,609,652,,,NA
808,Megan,Jones,SERVANT,W,F,Aminur Cruickshanks,AG LAB,2,JUNE,1924,"1 Mowat Place, Broadhaven, Wick",73,Callum,Jones,,D,Elin,Drake,,D,J45.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,808,280,808,620,595,819,808,193,595,620,280,819,NA
800,Penny,Drake,FARMER MOTHER,M,F,Jack Cruickshanks,CROFTER,16,APRIL,1924,"61 The Gardens, East Lothian",74,Ashan,Drake,,D,Amy,Grant,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,800,256,800,542,479,801,800,181,479,542,256,801,NA
802,Natasha,Mcbain,AG LAB WIFE,W,F,Qasim Cruickshanks,RAILWAY WAGGON MENDER,29,NOVEMBER,1926,"11 Gearra Mor, Na h-Eileanan Siar",76,Edward,Mcbain,,D,Charlotte,Powell,,D,I51.50,,,SYNTHETIC DATA PRODUCED USING VALIPOP,802,242,802,572,597,789,802,186,597,572,242,789,NA
806,Lauren,Mcbain,,W,F,Joshua Mullen,SCAVENGER,20,JANUARY,1927,"581 Rathad an Duin, Na h-Eileanan Siar",76,Christopher,Mcbain,,D,Chloe,Cruickshanks,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,806,240,806,596,557,665,806,182,557,596,240,665,NA
816,Chelsea,Cruickshanks,DAUR,S,F,,,11,DECEMBER,1858,"1 Gearra Mor, Na h-Eileanan Siar",6,Conor,Cruickshanks,,,Georgia,Mullen,,,K56.60,,,SYNTHETIC DATA PRODUCED USING VALIPOP,816,,816,588,573,,816,198,573,588,,,NA
820,Charlotte,Powell,,W,F,Darren Mullen,MILLER & FARMER OF 25 ACRS,29,JULY,1933,"1 Cowden Road, Perth and Kinross",79,Luis,Powell,,D,Abbie,Black,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,820,246,820,584,587,807,820,189,587,584,246,807,NA
824,Natasha,Mcbain,FARMER'S WIDOW,W,F,Jorell Cruickshanks,STONE MASON,12,NOVEMBER,1933,"1 Castle Road, Genoch Farm, South Ayrshire",80,Samuel,Mcbain,,D,Grace,Anderson,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,824,247,824,700,643,773,824,204,643,700,247,773,NA
818,Georgia,Drake,,W,F,Dylan Perrie,LABOURER IN SUGAR HOUSE,18,NOVEMBER,1933,"1 Buie Haugh, Echline, Kirkliston",80,Alexander,Drake,,D,Gina,Henry,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,818,278,818,560,613,835,818,202,613,560,278,835,NA
822,Faye,Mcbain,,W,F,Teejay Anderson,RAILY LABR,3,FEBRUARY,1933,"570 Rathad an Duin, Na h-Eileanan Siar",79,Joshua,Mcbain,,D,Natasha,Perrie,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,822,263,822,662,639,771,822,195,639,662,263,771,NA
830,Chantelle,Anderson,STAYMAKER,M,F,Rory Jones,LINEN WEAVER,9,DECEMBER,1894,"2 Pilot Row, Broadhaven, Caithness",40,Joseph,Anderson,,,Florence,Anderson,,D,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,830,257,830,686,669,799,830,205,669,686,257,799,NA
832,Hannah,Jones,,S,F,,,25,MAY,1857,"7 Gearra Mor, Na h-Eileanan Siar",2,Matthew,Jones,,,Sabrina,Henry,,,A37.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,832,,832,544,509,,832,167,509,544,,,NA
838,Amy,Grant,STRAW BONNET MAKER,M,F,James Perrie,AGR LAB,8,MAY,1894,"252 Golf Course Road, Girvan, South Ayrshire",38,Connor,Grant,,D,Claire,Powell,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,838,269,838,638,617,821,838,208,617,638,269,821,NA
834,Rhianna,Black,DOMESTIC SERVENT,R,F,Paul Cruickshanks,COOPER,26,JULY,1896,"1 Tighean Allt na Broige, Na h-Eileanan Siar",41,Nigel,Black,,D,Holly,Cruickshanks,,D,I80.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,834,272,834,566,559,933,834,,559,566,272,933,NA
836,Amy,Jones,AG LAB,W,F,Charles Anderson,WATCHMAKER CLOCK MAKER JEWELLER (MASTER EMPLOYING ONE MAN &,2,JULY,1896,"45 Corsar Croft, Kirkton, Angus",40,Callum,Jones,,,Elin,Drake,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,836,261,836,620,595,845,836,193,595,620,261,845,NA
840,Chloe,Cruickshanks,COTTON MILL WORKER,M,F,Charles Black,PRINTER PRESSMAN,11,FEBRUARY,1887,"2 The Glebe, Pulteneytown, Wick",30,Conor,Cruickshanks,,,Georgia,Mullen,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,840,275,840,588,573,861,840,198,573,588,275,861,NA
842,Chloe,Perrie,DOMESTIC SERVT,D,F,Thomas Mcbain,OPERATIVE COTTON SPINNER,9,JULY,1887,"584 Rathad an Duin, Na h-Eileanan Siar",30,Callum,Perrie,,,Safiyah,Cruickshanks,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,842,281,842,626,591,791,842,201,591,626,281,791,NA
844,Katie,Jones,DOMESTIC SERVANT,M,F,Niall Mullen,PLOUGHMAN,25,OCTOBER,1887,"574 Rathad an Duin, Na h-Eileanan Siar",30,Luke,Jones,,,Charleigh,Black,,D,O85.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,844,273,844,678,575,907,844,203,575,678,273,907,NA
846,Gemma,Mcbain,,M,F,Samuel Grant,LABOURER,25,MARCH,1894,"89 Upper Kinneddar, Fife",37,Samuel,Mcbain,,,Grace,Anderson,,,A16.95,,,SYNTHETIC DATA PRODUCED USING VALIPOP,846,274,846,700,643,865,846,204,643,700,274,865,NA
848,Zoe,Jones,,S,F,,,5,JANUARY,1858,"1 Burnside Park, Perth and Kinross",0,Callum,Jones,,,Elin,Drake,,,A46.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,848,,848,620,595,,848,193,595,620,,,NA
850,Chelsea,Grant,,S,F,,,13,FEBRUARY,1860,"1 Torrie Wyne, Fife",2,Connor,Grant,,,Claire,Powell,,,A18.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,850,,850,638,617,,850,208,617,638,,,NA
852,Sophie,Cruickshanks,SERV,S,F,,,5,SEPTEMBER,1895,"1 Hartrigge Crescent, Scaurs, Scottish Borders",37,Michael,Cruickshanks,,,Charlotte,Perrie,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,852,,852,586,593,,852,190,593,586,,,NA
854,Jess,Mcbain,,S,F,,,11,MAY,1895,"10 Gearra Mor, Na h-Eileanan Siar",37,Christopher,Mcbain,,D,Chloe,Cruickshanks,,,O85.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,854,,854,596,557,,854,182,557,596,,,NA
858,Hannah,Grant,LABOURER WIFE,S,F,,,23,MARCH,1901,"1 Birch Avenue, Southfield, Scottish Borders",42,Josh,Grant,,D,Lydia,Cruickshanks,,D,K31.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,858,,858,652,609,,858,200,609,652,,,NA
856,Hope,Grant,SOAMER?,M,F,Dominic Cruickshanks,LABOURER,29,MAY,1903,"1 Glen Finglas Road, Stirling",45,Connor,Grant,,D,Claire,Powell,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,856,304,856,638,617,857,856,208,617,638,304,857,NA
860,Paige,Mcbain,FORMERLY LAUNDRESS,M,F,Abel Mullen,RAIL WAY LABOURER,25,OCTOBER,1936,"572 Rathad an Duin, Na h-Eileanan Siar",78,Samuel,Mcbain,,D,Grace,Anderson,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,860,270,860,700,643,891,860,204,643,700,270,891,NA
862,Christina,Anderson,,W,F,James Jones,IRON TURNER (AP),25,FEBRUARY,1937,"2 Leith Walk, Pulteneytown, Wick",78,Thomas,Anderson,,D,Aimee,Cruickshanks,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,862,271,862,750,689,823,862,212,689,750,271,823,NA
864,Zoe,Anderson,GRAND DAUGHTER,S,F,,,17,JUNE,1860,"2 Hartrigge Crescent, Scaurs, Scottish Borders",0,Jack,Anderson,,,Emma,Cruickshanks,,,A09.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,864,,864,640,645,,864,207,645,640,,,NA
866,Emily,Cruickshanks,,S,F,,,9,AUGUST,1860,"1 Carr Crescent, Crail, Fife",1,Ambrose,Cruickshanks,,,Isla,Mullen,,,R56.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,866,,866,658,651,,866,199,651,658,,,NA
868,Alexandra,Jones,,S,F,,,17,MARCH,1867,"1 The Glebe, Pulteneytown, Wick",8,Luke,Jones,,,Charleigh,Black,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,868,,868,678,575,,868,203,575,678,,,NA
870,Jessica,Mullen,COTTON BLEACHER,R,F,Kieran Anderson,POST RUNNER CROFTER 4 ACRES,20,NOVEMBER,1887,"12 Gearra Mor, Na h-Eileanan Siar",28,Mohammad,Mullen,,D,Amy,Grant,,,I00.00,O95.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,870,252,870,706,661,717,870,213,661,706,252,717,NA
874,Alana,Grant,DOMESTIC SERV,W,F,Shiv Mcbain,RAILWAY LABOURER,28,APRIL,1895,"1 Stein Square, Broomridge, Bannockburn",35,Connor,Grant,,D,Claire,Powell,,D,E14.00,R99.00,R40.20,SYNTHETIC DATA PRODUCED USING VALIPOP,874,287,874,638,617,883,874,208,617,638,287,883,NA
872,Charlotte,Mcbain,BARMAID,R,F,Dipesh Anderson,LATE CANVASSER,18,FEBRUARY,1896,"1 Murray Crescent, Croc, North Ayrshire",35,Edward,Mcbain,,,Charlotte,Powell,,D,O85.05,O85.02,,SYNTHETIC DATA PRODUCED USING VALIPOP,872,265,872,572,597,837,872,186,597,572,265,837,NA
878,Chloe,Drake,,R,F,Muhammad Cruickshanks,BLOCKMAKER,15,MARCH,1902,"1 Pilot Place, Broadhaven, Caithness",41,Aaron,Drake,,D,Anna,Perrie,,D,K46.00,O03.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,878,295,878,674,709,925,878,214,709,674,295,925,NA
880,Rachel,Anderson,,R,F,Harry Mcbain,BLACK SMITH,25,OCTOBER,1902,"169 Battery Road, Pulteneytown, Wick",41,Joshua,Anderson,,D,Keira,Anderson,,D,R09.11,,,SYNTHETIC DATA PRODUCED USING VALIPOP,880,302,880,708,657,963,880,216,657,708,302,963,NA
876,Chloe,Grant,,R,F,Daniel Powell,AGRICULTURAL LABOURER,29,FEBRUARY,1904,"8 Swanson Drive, Harden, Wick",44,Josh,Grant,,D,Lydia,Cruickshanks,,D,K31.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,876,297,876,652,609,805,876,200,609,652,297,805,NA
882,Emma,Grant,,S,F,,,12,OCTOBER,1937,"1 Torrie Wyne, Fife",76,Connor,Grant,,D,Claire,Powell,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,882,,882,638,617,,882,208,617,638,,,NA
884,Amy,Black,,S,F,,,13,APRIL,1938,"1 Fife Park, Northbank Farm Steadings, Fife",76,Nicholas,Black,,D,Enya,Mullen,,D,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,884,,884,704,693,,884,211,693,704,,,NA
886,Billie,Mcbain,HOUSEMAID,R,F,Asim Anderson,AUCTIONEER'S CLERK & C,8,AUGUST,1938,"1 Brown Place, Pulteneytown, Wick",77,Sean,Mcbain,,D,Lauren,Cruickshanks,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,886,298,886,712,695,869,886,218,695,712,298,869,NA
888,Leah,Anderson,,S,F,,,10,OCTOBER,1862,"2 Hartrigge Crescent, Scaurs, Scottish Borders",0,Jack,Anderson,,,Emma,Cruickshanks,,,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,888,,888,640,645,,888,207,645,640,,,NA
890,Chloe,Anderson,,S,F,,,3,OCTOBER,1862,"1 Park Terrace, Croc, North Ayrshire",0,Joshua,Anderson,,,Keira,Anderson,,,G91.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,890,,890,708,657,,890,216,657,708,,,NA
892,Constance,Grant,PEACEAR IN COTTON FACTORY,S,F,,,15,SEPTEMBER,1896,"1 Birch Avenue, Southfield, Scottish Borders",33,Josh,Grant,,D,Lydia,Cruickshanks,,D,X31.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,892,,892,652,609,,892,200,609,652,,,NA
894,Christiane,Perrie,LABOURER WIFE,S,F,,,8,SEPTEMBER,1896,"4 Pilot Place, Broadhaven, Caithness",33,Andrew,Perrie,,D,Sophie,Jones,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,894,,894,680,659,,894,219,659,680,,,NA
896,Melissa,Black,ADMIRALS DAUR,S,F,,,23,DECEMBER,1896,"1 Fife Park, Northbank Farm Steadings, Fife",33,Nicholas,Black,,D,Enya,Mullen,,D,O95.00,N71.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,896,,896,704,693,,896,211,693,704,,,NA
900,Tiffany,Anderson,,M,F,Maximilian Jones,FARMER OF 5 ACRES,7,DECEMBER,1938,"569 Rathad an Duin, Na h-Eileanan Siar",75,Harrison,Anderson,,D,Katie,Mcbain,,D,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,900,303,900,786,697,889,900,222,697,786,303,889,NA
898,Leoni,Anderson,DOMESTIC SERVANT,W,F,Matthew Mcbain,OFFICER OF CUSTOMS,26,SEPTEMBER,1941,"1 Leith Walk, Pulteneytown, Wick",78,Thomas,Anderson,,D,Aimee,Cruickshanks,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,898,310,898,750,689,949,898,212,689,750,310,949,NA
902,Georgie,Drake,,S,F,,,28,MARCH,1864,"1 St Molios Park, Croc, North Ayrshire",0,Alexander,Drake,,,Louise,Mcbain,,,R58.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,902,,902,628,613,,902,223,613,628,,,NA
904,Tahiba,Anderson,,S,F,,,29,SEPTEMBER,1864,"2 Hartrigge Crescent, Scaurs, Scottish Borders",0,Jack,Anderson,,,Emma,Cruickshanks,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,904,,904,640,645,,904,207,645,640,,,NA
906,Ashleigh,Perrie,,S,F,,,8,OCTOBER,1867,"570 Rathad an Duin, Na h-Eileanan Siar",2,Andrew,Perrie,,,Katie,Jones,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,906,,906,694,659,,906,,659,694,,,NA
